	MF1	MF3	MF6
INPP5E	0.0136209468456	0.0182877114913	0.00285783692549
INPP5K	0.0113870103207	0.00696927891682	0.00116652904357
INPPL1	0.00656882991832	0.00315545538978	0.00245443472732
INSC	-0.00644093503062	-0.00802483107674	-0.000932973612903
INSIG1	0.0108140935367	0.00463828080246	0.0140485086619
INSIG2	-0.00758615413579	0.00142339871473	-0.00260870370042
INSL5	0.00418379437332	0.0103683579796	0.00651812047743
INSM1	-0.0201279912782	-0.0163127003135	-0.00205313368795
INTS1	0.00628423260643	0.00958443428188	0.00383231413006
INTS10	-0.000191681232525	0.00270254157656	-0.00363853692288
INTS12	-0.000703191931869	0.00169554258645	-0.000836727641776
INTS2	-0.00451781895533	-0.00107340086689	0.00122433206096
INTS3	0.00070336410178	0.00395297717679	0.00220475476172
INTS4	0.00166138174403	0.000863468086802	-0.00302262339087
INTS5	-0.00517635147088	0.000376955215785	0.0017021318987
INTS6	-0.00205726928386	-0.00107228313678	-0.00695331729731
INTS7	0.000974153291847	0.0074969582839	0.00658428401772
INTS8	-0.000717588952756	0.00468025819783	-0.00184973762417
INTS9	0.00388034242366	-0.00129891189296	-0.000475066710445
INVS	0.00211286101938	0.0028846598161	0.00593938013995
IP6K1	0.0200811545495	0.0110535471516	0.00391291948546
IP6K2	0.00723574179437	-0.00385114116678	-0.00136235763984
IPO11	0.00391091218609	0.0040294866722	0.00397326309662
IPO13	-0.00209635167441	0.00729748089628	0.00291007693258
IPO4	0.00417662990352	0.00440246655803	0.00274207969459
IPO5	-0.000205360736628	-0.00703529821504	-0.00424002842809
IPO8	-0.00183344549644	0.00544720011291	0.00331367449067
IPO9	-0.00173300577191	0.00216268475455	-0.000885844202726
IPP	-0.00899189598617	-0.0111812181468	-0.0075254434856
IQCB1	0.00103528224946	-0.00125486815262	-0.0045866327674
IQCC	0.00276487291539	0.00685737686517	0.00687933490387
IQCG	-0.00954326528852	0.00178762569608	-0.00128458540214
IQCK	-0.00843019336004	-0.00324786556308	-0.00720633215036
IQGAP1	-0.0115698240739	-0.00366550071293	-0.00319430696386
IQGAP2	-0.00100678903009	0.000305612019256	-0.000676886154768
IQGAP3	-0.0070908040963	-0.00890978864359	0.0027686237661
IQSEC1	0.000723730627515	0.000639591685064	0.00185089270889
IQSEC2	-0.00560591256357	-0.00359019358454	0.00886079907642
IRAK1	0.000694983676322	0.00228408525789	0.0010316301041
IRAK1BP1	-0.0155854870131	-0.00646195341285	-0.00228380819612
IRAK2	0.0167655682777	0.00258890530961	0.021701080615
IRAK3	-4.27858256325e-05	0.00515884449181	0.0075222624679
IRAK4	-0.00448771490928	-0.0135761273542	-0.00272717944542
IREB2	-0.00553994123823	-0.00245481523756	-0.00207265904054
IRF1	0.0122869785309	0.00256590018162	0.010416895079
IRF2	-0.0158071100178	0.00570619254439	-0.00201586706742
IRF2BP1	0.00202808222221	0.00598351360403	0.0142438398913
IRF2BP2	0.00856615130632	-0.000371660104056	0.00114388045715
IRF3	0.00733731085892	0.012377276501	-0.00159106587133
IRF4	-0.0125279681677	0.00350087985149	-0.00311373461246
IRF5	-0.0102357298576	-0.0160385673719	-5.11593920488e-05
IRF7	0.00482581013521	0.000643044582299	0.0109676063952
IRF8	-0.0103916114871	-0.00677783475329	-0.00715297988814
IRF9	0.0142177425314	0.00748883996408	0.0100323135541
IRS2	-0.00880703243746	-0.00545033716808	-0.0122856279678
IRX1	0.0101153334266	0.00664942613437	0.000212160354704
IRX3	0.022326884351	-0.00331975988193	0.0215888639955
ISCA1	0.00912930883587	0.00822043902916	0.00228975704182
ISCA1L	0.0184487583949	0.0168873410901	0.00401647260887
ISCA2	-0.00306829615002	0.00113990713155	0.00332318771057
ISCU	0.011006670075	0.000198489007684	-0.00357718405749
ISG15	0.0174723778001	-0.000522472897654	0.0297966380969
ISG20	-0.00292135228178	0.00822499810762	0.0111116273714
ISG20L1	0.0201405161102	0.0124790413643	0.00598462997859
ISG20L2	-0.00998205528889	-0.0177806673192	-0.00899146471148
ISOC1	-0.00151201391447	-0.00374768402209	0.00525491772064
ISOC2	0.00248551902222	0.00569997921193	0.0102706905128
ISY1	-0.00814773092514	-0.0122907191062	-0.00663715908332
ISYNA1	0.0182590072419	0.00532276381975	0.00810322885975
ITCH	0.00404477284375	0.00824897376699	0.00200161215051
ITFG1	-0.00422487201008	-0.0034840360184	0.00349655163429
ITFG2	0.000234583099024	5.4896308272e-05	-0.00312709394529
ITFG3	0.00650132475544	0.00288536204981	0.00594107072934
ITGA10	-0.00032771466626	0.00226211252936	0.00366566534978
ITGA2	-0.00533566362079	-0.00714489271551	-0.00271447601928
ITGA2B	0.0298362664032	-0.0283860953519	0.0334796741002
ITGA4	-0.00139047264301	0.000352599281042	-0.00455155780687
ITGA5	0.0137264779805	0.000119916488061	0.00203949441322
ITGA7	0.0106042827192	0.017497875732	0.00783934492215
ITGA9	0.0144925009548	0.00800745584126	0.00358458251702
ITGAE	-0.0046986951716	-0.000623200656354	-0.00588285059237
ITGAL	0.000969569368026	0.000514100681314	0.00174629725186
ITGAM	-0.0120406035328	-0.00761218560614	-0.011765422957
ITGAV	0.000408581050407	-0.00243402364716	-0.00563954544009
ITGAX	0.000234324085022	0.00125588956302	0.00825198378101
ITGB1	0.00130758926897	0.00165542974308	0.00462030202961
ITGB1BP1	-0.0069345025138	-0.00161456967341	-0.00630094816319
ITGB2	-0.00274103454173	-0.00178934539531	0.00279081406044
ITGB3	0.0333679278031	-0.0250970035698	0.0302063610236
ITGB3BP	-0.0045560494475	0.0022278832509	0.00143343707392
ITGB4BP	-0.00108601712331	-0.00339106466861	0.00257441974063
ITGB7	0.00280711758456	0.0145780835417	0.00713968035387
ITIH3	-0.0136520812421	-0.00771472399972	-0.00132765339025
ITIH4	-0.0111600756637	-0.0168114959014	0.00171193712907
ITIH5	0.00301426869531	-0.00218165880828	-0.00082942712597
ITK	-0.00446504383634	0.0130870722823	-0.00384368775314
ITLN1	0.0231872756661	0.0321750404799	0.00479163795134
ITM2A	-0.000578019522444	0.00234813952154	-0.000864117079347
ITM2B	-0.00616949848921	-0.00193401492253	-0.00519248171548
ITM2C	-0.0133666753078	-0.00444719635381	-0.0045185876178
ITPA	0.00153389627062	0.000495834240863	0.0060387028218
ITPK1	-0.00288222316856	0.00537474855331	0.00593879900291
ITPKA	0.0123670308872	-0.0110886161284	0.0161973990367
ITPKB	-0.00608272310235	0.00584479320384	-0.00384113516522
ITPR1	-0.0037098179231	-0.00681927668048	-0.00791281428772
ITPR2	-0.00108193212032	-0.00633090838605	-0.0128894176452
ITPR3	0.0023681014869	0.010336301568	-0.00935170857059
ITPRIP	0.00631383440608	0.00446659421536	0.00682578647507
ITPRIPL2	-0.000589362880421	-0.0149951433493	-0.00107799098215
ITSN1	0.0136588134543	0.00684148513136	-0.00134692845839
IVD	-0.0078254412271	-0.00852931285167	-0.00708149814578
IVNS1ABP	-9.23056638926e-06	-0.00327312475063	-0.0023557109592
IWS1	-0.00152500445383	-0.000319520475185	-0.00448267706016
JAG1	0.0160716403329	0.0122816539636	0.0161386649595
JAGN1	0.00152125619365	-0.00294770377966	0.000356234258384
JAK1	-0.00222647272234	-0.00571955533268	-0.0119945997384
JAK2	0.00608937671856	-0.00391352346774	0.0118646540646
JAM3	-0.00097638399706	0.000492909428335	0.00210096100137
JARID1A	0.0043157892344	-0.00104240683041	-0.00564477963465
JARID1C	0.00776416574393	0.00587992813411	0.00265260707908
JARID2	0.00242070810384	-0.00707815445066	-0.00702409918012
JAZF1	0.00034917461974	0.00836604048978	-0.000658317933519
JDP2	-0.00670876093701	-0.00394277387056	-0.0021025704452
JHDM1D	0.00105862441593	0.000585976984697	-0.00558657360442
JMJD1A	0.0129193581212	0.00672931802009	0.00241140515671
JMJD1C	0.00718191754873	0.00638306084964	0.00798926375734
JMJD2A	0.0108657109537	0.0037198580653	0.00976949413473
JMJD2B	-0.00144187558646	-0.0015936372458	-0.0088956822507
JMJD2C	0.0116236386397	0.0148733046113	0.00979430403027
JMJD4	0.000758183833849	-0.0028938427302	0.00528248371962
JMJD6	0.0249680689468	0.0125318253759	0.0200741168888
JMJD8	-0.000142024193742	0.00272614217791	-0.00253115009977
JMY	0.0147425059771	0.00427281377953	-0.000441453036342
JOSD1	0.00843516220638	0.00965213628754	0.00975598386603
JOSD2	-0.00517356777804	0.00395177237257	0.00723731091919
JPH2	0.00514397187795	-0.0037541418365	-0.000928220561316
JSRP1	0.00784184616155	0.00839608276213	0.0185371699835
JTB	-0.00201907971476	-0.0004713416346	-0.00097058248035
JUN	0.0183877677236	0.0140195119057	0.0142925332325
JUNB	0.0042829548543	0.0100121867822	0.0248534027176
JUND	0.0102162477793	0.00597703502971	0.0101253655461
JUP	-3.14787402958e-05	-0.0110719412653	0.00618889730112
KANK2	0.0161821989148	0.00501285840787	-0.00842021930136
KARS	-0.00121629968182	0.00123354855232	-0.000606051831441
KAT2A	0.00813987426001	0.00966606078723	-0.00139662445074
KAT2B	0.0027020056028	0.0117675722842	-0.0029324816187
KAT5	0.00689722395802	0.00042780275784	0.00893371521248
KATNA1	0.00158153683351	0.00300502553862	0.000794639742014
KATNAL1	0.00101991998577	0.00467240028325	-0.00486375884639
KATNB1	0.00572456300427	0.00162048126599	-0.00112507008102
KBTBD11	-0.0175796619014	-0.0111747225959	-0.0272926350133
KBTBD2	0.00916558408154	0.00664862152624	0.00177146417478
KBTBD3	-0.0123032531809	0.00055688674652	-0.00320109992597
KBTBD4	-0.00333321746498	0.00778240291864	0.00143365386758
KBTBD7	-0.0127621446969	-0.00826293412852	-0.00987590126335
KBTBD8	0.00613831908491	0.00943382895665	0.0150712182921
KC6	0.00372910987499	-0.00257148387768	-0.00234891810343
KCMF1	0.00013861683849	0.000467622594519	0.0010032341651
KCNA5	-0.0154206995026	-0.012674010461	-0.00114785726138
KCNAB2	0.00235641416948	0.00493473465591	-0.000915105760741
KCNE1L	-0.0236994896752	-0.0194614893754	-0.0375529844196
KCNH2	-0.00318453810591	-0.00302387875411	-0.00462447717401
KCNH3	-0.0030144303623	0.0156518109422	0.0195479867237
KCNH6	-0.00180643773105	-0.00947088001315	-0.0140150027165
KCNJ10	0.0102994742365	0.00996711459404	0.00393321063758
KCNJ13	-0.000385535273322	0.0120938902208	0.00335645216725
KCNK12	-0.00912582390504	-0.00597191091791	-0.0046971145267
KCNK13	-0.00712732627266	-0.0173607469565	-0.00688757356918
KCNK17	-0.00969764401187	-0.00200409890829	0.00767409911843
KCNK3	0.0031709028522	0.00396698439376	2.37406383876e-05
KCNK5	0.014822056758	0.00615255670923	0.010540069567
KCNK6	-0.00433437295948	-0.0150526903182	-0.0104668792444
KCNK7	0.00562309499899	0.0121283744844	0.0178462447181
KCNMB1	0.000428377183287	-0.0165927793795	0.00732702085893
KCNMB4	0.00155881059318	0.00385019139862	0.0134455496885
KCNN4	0.00942434894731	0.00169070078825	-0.00236982278348
KCNQ1OT1	-0.00409698595285	-0.0184836131695	0.00259748836021
KCNRG	0.00429531272998	-0.0104604904303	0.00111730665798
KCTD10	0.00459441471834	0.00204002179322	-0.00382855900445
KCTD11	0.00573047030947	-0.0131381066331	0.00358835740905
KCTD12	-0.0290055967558	-0.0245619976488	-0.0132176993652
KCTD13	-0.00323632750936	-0.00165582199064	-0.00440978179024
KCTD15	-0.000305184575878	-0.00981153922801	-0.00476323135036
KCTD17	0.000475008266846	-0.00143549102821	0.00348599396906
KCTD18	-0.00609759481713	0.00496392632323	-0.00430664637204
KCTD2	0.00306023132413	0.000210010807099	0.00261113377121
KCTD20	-0.00491206124301	-0.0119216289344	-0.00995890522852
KCTD21	-0.0129936123484	-0.0081784412226	-0.0106216133602
KCTD3	-0.00577672946277	-0.00572613606315	-0.00520059409537
KCTD5	0.00455193049466	-0.00036573793528	0.000532021238291
KCTD6	-0.0145541897698	-0.00338100596394	-0.00906800782176
KCTD7	-0.00218740498995	0.00641088979322	-0.0322783866896
KCTD9	0.00519488147477	0.00326234460647	0.00593589506793
KDELC1	-0.00759806601551	-0.00346125477067	0.00154369584371
KDELC2	-0.0085629751537	0.000776365252193	-0.00187545203123
KDELR1	0.000333236519286	-0.00702540441467	0.00232455039872
KDELR2	0.00111244438078	0.00316690614621	0.0030331853813
KDM1B	-0.0157972400144	-0.000581319318445	0.00663223492361
KDM2B	0.0150659833092	0.0203012278424	-0.00394125607531
KDM3B	0.00236975901137	0.00156698997966	-0.00342055028594
KDM5B	0.0131430837781	0.00279384846953	-0.00394121652635
KDM6B	0.0168708445958	-0.00706185278549	0.0122823745369
KDSR	-0.00346314549832	-0.013273903826	-0.00849708007079
KEAP1	0.00735626029205	0.00314890736503	0.00695115741664
KEL	0.0155205218783	0.00936404567829	0.0020811835391
KENAE	-0.00587028024846	-0.0224777468379	-0.00525742930852
KHDRBS1	-0.00356012572702	-0.00230458218049	-0.00274245996112
KHDRBS3	-0.00541315415151	-0.01276407685	-0.0123728636912
KHNYN	0.00721260983266	0.0039915252776	-0.00387213800002
KHSRP	-0.00242975881008	0.0017259233092	0.00256792711686
KIAA0020	0.00434621111151	-0.000129821041657	-0.000310638413498
KIAA0040	-0.00996911437648	-0.00215813040217	0.00125334001356
KIAA0082	0.00472699656085	0.000892211802535	-0.00113321002027
KIAA0090	-0.000970266310822	-0.00189461057264	-0.00381314048954
KIAA0100	0.00285726247533	-0.00272973977216	0.00874005610823
KIAA0101	0.00108974628157	-0.00493300915465	5.91111839372e-05
KIAA0114	-0.000571100187592	0.00455803648187	0.00374307126788
KIAA0125	0.00172144552145	-0.00740401134262	0.000314934302236
KIAA0133	0.00138796307963	-0.00147508549947	-0.0010197574339
KIAA0141	-0.00294331855501	-0.00206678336464	-0.00226596888018
KIAA0146	0.000478993384304	0.00405754405619	-0.00429959774666
KIAA0174	0.00901834959365	0.00160745796866	0.000178127334875
KIAA0182	0.00689450706746	-0.00243887901047	-0.00491439832628
KIAA0194	0.00691063237503	0.00447731199021	0.000630339889679
KIAA0195	-0.000320534913866	0.0016273785524	-0.00200970954124
KIAA0196	-0.00364654597489	-0.00356653132506	-0.0061923103555
KIAA0226	-0.00941044913576	-0.00363653040359	0.00149026317109
KIAA0232	-0.00646332876445	-0.00285460281071	-0.00703523970738
KIAA0240	-0.0041699540137	-0.00149155255659	-0.0048941745569
KIAA0247	0.00506130824212	0.0017080055913	0.00173847099956
KIAA0258	-0.00282728839312	0.000734580729753	0.0176921098446
KIAA0261	-0.00171457738125	-0.00441161052574	-0.00393410257521
KIAA0319L	-0.00882612759487	-0.0104140817973	-0.00720177579659
KIAA0355	0.000970909966903	0.000240442876257	-0.0119828226201
KIAA0367	-0.00502918500231	-0.0155422378207	-0.00150313489242
KIAA0368	0.00045101285357	-0.000659739407666	-0.00340766969854
KIAA0391	-0.00644989068534	0.00182841984369	-3.3510552207e-05
KIAA0406	-0.00581431214683	0.00744654293817	-0.000684300133047
KIAA0408	-0.000258838943064	-0.00385483571507	-0.0126294523982
KIAA0415	0.0116725399548	-0.000649283762151	0.00492355691264
KIAA0427	0.00893021921399	0.00606529299469	0.00998793533107
KIAA0430	0.00940553520684	0.00244466893578	-0.00450106686522
KIAA0460	-0.0106000033819	-0.0110165719562	-0.00369503014016
KIAA0492	0.00292402708361	-0.0135002343108	-0.00931692661896
KIAA0494	-0.0111529932765	-0.000944677473571	-0.000597833130039
KIAA0495	-0.00499228209719	0.00406531604221	-0.00133096111705
KIAA0513	-0.0151713406414	-0.0114138087816	-0.00687612926025
KIAA0528	-0.0031799391873	0.00188914385934	-0.000893142045599
KIAA0556	0.00472807314681	0.00517563263451	-0.00183971802714
KIAA0562	0.00594415617965	0.00734809714114	-0.0017504662108
KIAA0564	-0.00123892543452	0.00683020886377	-0.0011694183658
KIAA0586	-0.00178455372872	0.00390489528815	-0.00766755091552
KIAA0652	0.00805196595521	0.0104647906105	-0.00413483408406
KIAA0664	0.0166340677302	0.0132887248404	0.0136777736033
KIAA0748	-0.000407003935	0.0019595253518	-0.00680110196617
KIAA0753	-0.00457999981368	0.000910551681257	-0.00438949381065
KIAA0776	0.003428877943	0.00246670475465	-0.0022606982632
KIAA0831	0.0247813762325	0.0115808734458	-0.00413325161306
KIAA0889	0.00836938267137	-0.0028620141126	-0.00848182090589
KIAA0892	0.00374711759794	0.0046188897362	-0.00460036429598
KIAA0895L	0.00554388641727	0.00366090318106	-0.00273613327153
KIAA0907	0.000662241696583	-0.000463395573641	-0.0134612182261
KIAA0913	0.0124177778074	0.00460461739401	0.00183976453804
KIAA0922	0.0143157493845	0.00787861889637	0.00108791543015
KIAA0947	0.00213143982225	0.00241830144004	-0.00227359226441
KIAA1009	-0.00952376079152	-5.64961646665e-05	0.0105469122802
KIAA1012	-0.00733408343337	-0.00130361599604	-0.00636528551162
KIAA1033	-0.00203184348841	-1.20946796973e-05	0.00037581139397
KIAA1086	0.00493195640682	0.0107852222067	0.000117751564433
KIAA1128	0.000769374036461	-0.00154522053452	-0.00202034217803
KIAA1143	0.00251924266559	0.00742088928568	0.004828293768
KIAA1147	0.000306270787462	0.0029838593704	-0.00625585930229
KIAA1160	-0.00670538567531	-0.0051607789185	-0.00228934289158
KIAA1191	0.00376301191246	0.00154430315688	0.002209651448
KIAA1211	0.00116224387407	-0.000952940082842	0.00487840753757
KIAA1267	-0.00126860573803	-0.00057668335518	-0.00645208180889
KIAA1274	0.00383818832888	0.000287551052047	9.54184790456e-05
KIAA1279	-0.00576078179485	-0.00383210225921	-0.00341411697237
KIAA1310	0.00909226435976	0.00541208240264	0.000703040010536
KIAA1328	-0.00346717194974	-0.00351639483732	0.00344950639011
KIAA1333	0.00697032154924	0.000978809481585	-0.00218680145457
KIAA1370	0.00579809617617	0.0051319105909	-0.00336648060276
KIAA1383	-0.00227029650898	0.000823759194118	-0.0069067909237
KIAA1407	-0.0118566398102	-0.00355313621381	-0.0131878010415
KIAA1429	0.00414559255828	0.00221624945067	-0.000412396942926
KIAA1430	-0.000404237620726	0.00886975668	0.00247780827586
KIAA1467	-0.00680159802029	0.0122792611876	0.00185858744702
KIAA1468	0.00505252159312	0.000183653969014	-0.00353877631892
KIAA1486	0.00694088278157	0.00338319763308	0.00182420248344
KIAA1522	0.0123008733599	0.0145294519211	0.00860644141836
KIAA1524	-0.00565760225619	0.000931922901166	0.0087870619228
KIAA1530	-0.0084522510997	-0.00974667550802	-0.0113457039625
KIAA1539	0.014604295904	0.0148903348935	0.00567177476122
KIAA1545	0.00398766392756	0.000286516845879	-0.00391574454392
KIAA1571	0.00535961951912	0.00773386109105	0.011244339086
KIAA1586	0.0124986803613	0.0111972019492	0.00400770372708
KIAA1598	-0.0100700148109	-0.0212711504771	-0.00161100906722
KIAA1600	0.0110257796047	0.00294288140121	-0.00191057839635
KIAA1602	0.000936162470095	0.0018366090064	0.00214904532048
KIAA1618	0.00304503430288	0.00589125534071	0.00932434527203
KIAA1632	0.00981789812806	-0.0147117180257	-0.00221042268768
KIAA1666	0.00863108183457	-0.00401102883388	0.0039142097592
KIAA1671	0.00425132896186	0.00217723433569	0.0113914360152
KIAA1683	0.013745559541	0.0189777533543	0.00429475378294
KIAA1712	0.000505020526482	0.00555119476035	0.00114428478271
KIAA1715	-0.0162788944604	-0.01590403214	-0.00989572287904
KIAA1731	-0.00571785622382	-0.00106780571343	-0.00533959079427
KIAA1737	-0.00384405626324	0.00136250003582	-0.00201249289493
KIAA1751	-0.0021531465946	-0.00877141335512	-0.0152616425529
KIAA1797	-0.00254974756791	-0.00148506545745	0.000619472798241
KIAA1826	0.00060022360349	-0.00940057329572	0.000875018615412
KIAA1862	0.00764239355758	0.00703689708363	0.00973651323663
KIAA1875	0.0173153410451	0.0104203299005	-0.00336477677591
KIAA1908	-0.0127404456523	-0.00221620822049	-0.0144693341623
KIAA1949	-0.00882526786873	-0.00781332614833	0.000739088159278
KIAA1958	-0.0010351327288	0.00128667564306	-0.00725180618275
KIAA1967	0.00606415185999	-0.00581733710808	0.00239415971021
KIAA2010	0.00380630918438	-0.00730892138567	-0.00163474280715
KIAA2013	-0.00296330008879	0.00269755432836	0.00262392829918
KIAA2026	-0.00669485048144	-0.00617975700161	-0.00494580868643
KIDINS220	0.000133649945798	0.000660026122289	-0.00412280077136
KIF11	-0.010310357681	-0.000133429943436	-0.00639325320908
KIF13B	0.000570398758004	0.00137420895717	0.00105143245069
KIF14	-0.00978316045407	-0.00609595003533	-0.0126096643727
KIF15	-0.00559736904635	-0.00255861275391	-0.00469120650575
KIF18A	-0.00202359529342	0.00173990588451	-0.000357407381809
KIF1B	0.00111250031105	0.000523410079023	0.00376310254571
KIF1C	-0.0033888207591	0.0106901464483	0.00542664391674
KIF20A	-0.00995613456858	0.00439916574732	-0.00371859201471
KIF20B	-0.00292590055532	0.00183060780682	-0.000571125088436
KIF21A	0.00479559894032	0.00324633886334	0.00540131742427
KIF22	0.00456907814236	0.00548199480848	-0.00208342520998
KIF23	-0.00584070111086	-0.00264743131218	-0.00496412782959
KIF26A	0.0141091826339	0.00953287301746	0.0161735825819
KIF27	-0.0053913979405	-0.00789260188271	-0.00317616126401
KIF2A	0.00133805876494	-1.96354737799e-05	0.00281897479026
KIF2C	-0.00159365485592	0.00522543388252	2.63975370373e-05
KIF3B	-0.00803445114229	-0.00366536621858	-0.0048688228217
KIF4A	-0.015230919449	0.0129619217511	0.00490436132318
KIF5B	0.00607061437183	-0.00385129934888	0.00454897344949
KIF5C	-0.0112077895069	0.00338099108854	-0.0223266130361
KIFAP3	0.00336760860508	0.00306676926398	0.00736563592588
KIFC1	-0.00461207491784	0.00216866665419	0.00115386449203
KIFC2	0.0104259243949	0.0123975949673	0.00132023295393
KIFC3	0.0219355967594	-0.0211274426545	0.0339348704689
KILLIN	0.00740605466204	0.0173679561975	0.0122226210795
KIR2DL1	0.00969395836288	0.011524699329	0.00772801223066
KIR2DL3	0.0083260851742	0.0117965263157	0.00487721885766
KIR2DL4	0.00906491973433	0.0158449571035	0.0056405297184
KIR2DL5A	0.00530006491527	0.00762610400236	-0.00072028398397
KIR2DS5	0.00626664807724	0.0168109409699	-0.000361418768878
KIR3DL1	0.00521260564724	0.0181937520811	0.00170640346511
KIR3DL2	0.00614596096244	0.0165649647239	-0.00381568746752
KIR3DL3	0.0128976738598	0.0206866217067	0.0116170993177
KIT	0.00343540668812	-0.0279400829974	-0.0129731651097
KLB	0.00595278785402	0.0122683241914	-0.0125038088511
KLC1	-0.000245877604209	0.00368182009037	0.00342523747706
KLF1	0.0205369187631	0.0164050604299	0.00456959228491
KLF10	0.00264725693377	-0.03020153288	0.000164787131649
KLF11	-0.00195061897535	-0.000567316105072	0.00152991498523
KLF12	-0.00212842176873	0.00978023806915	-0.00698345589471
KLF13	-0.001364532001	-0.00253039816405	-0.00643992076302
KLF15	0.00708665717361	0.00793480011711	0.00934651202931
KLF2	-0.00661015737387	0.00712926988967	0.00572238131616
KLF3	0.0105579800997	0.0068480384876	0.00305982312228
KLF4	-0.00677663423001	0.000841102764237	0.00762381468805
KLF6	-0.00908490658969	-0.00679042873813	-0.00108229512001
KLF9	0.000469336898047	0.00824950761068	0.00568612872991
KLHDC2	0.00849278788522	0.00243619478377	-0.00387375765083
KLHDC3	-0.00406894970649	-0.000958842846694	-0.00132985841475
KLHDC4	0.00854671875992	0.00334242865872	0.00100634847977
KLHDC5	-0.00887604899583	-0.00445133637348	-0.00970352358585
KLHDC8A	0.0179606965088	0.00252452613172	0.014542024543
KLHDC8B	0.012487440404	0.000788482232702	0.00506669894184
KLHL11	0.00337491028892	0.00364078236233	0.0123378879303
KLHL12	-0.00222717884917	0.000264123708352	0.000855934409121
KLHL14	-0.00369770615861	0.0113115792495	0.00984933321524
KLHL15	-0.0101245013262	0.0138515587025	0.0161479763748
KLHL17	0.00751254978154	0.013298858394	0.00901832432025
KLHL18	0.00203104109291	-0.00155366997185	0.00506321098435
KLHL2	-0.0043105027445	1.39980904056e-05	0.000870066263586
KLHL20	-0.00641486099072	-0.00706315871903	-0.00706994108843
KLHL21	0.0133274081542	0.000968605544708	0.00275701949117
KLHL22	-0.00766184467792	0.00411679084759	-0.00693960130752
KLHL24	0.00910356189624	0.00716959304899	-0.00554852039932
KLHL26	0.00225352540809	0.00588826707589	0.0111257925265
KLHL28	-0.00453061836675	-0.0142206183311	-0.0109218638221
KLHL29	-0.00134127902983	0.00784011820387	0.000190190019332
KLHL3	-0.00251493498941	0.00927164438404	-0.0102224969182
KLHL35	0.0089761271175	0.00240470063077	0.00131374406544
KLHL36	-0.00477369270943	0.000810774530373	-0.00094337640254
KLHL5	0.00053361223948	-0.00555902887416	0.00219496866959
KLHL6	-0.00710328571571	0.00266818669806	-0.00872328495164
KLHL7	-0.00738781093518	0.00466847147053	-0.00495774055293
KLHL8	-0.0172664330806	-0.0172330865038	-0.00497592960624
KLHL9	-0.00162976149478	-0.0041603619743	-0.00504394890426
KLRAQ1	-0.00837823519781	-0.00306589226103	-0.00660297950215
KLRB1	-0.00470744360324	0.00457902329815	-0.000584527351314
KLRC1	-5.15887375961e-05	0.00704825526504	0.00824929132787
KLRC2	-0.00108086569562	0.0183794891959	0.00109803911046
KLRD1	-0.0104862041527	0.00322744898674	0.00645715454213
KLRF1	-0.0003995764536	0.00601320427274	0.00549202583228
KLRG1	-0.0146777603294	-0.00946463806492	-0.00643855065722
KMO	-0.0178554152039	-0.00289213412382	-0.00441180600575
KNCN	-0.0129173496328	0.00287663392278	-0.019396005283
KNTC1	-0.00258194709704	-0.00055967331379	-0.00737547481473
KPNA1	0.014637805927	0.0117642307676	-0.00190474753574
KPNA2	-0.00251390067907	0.000185995766985	0.00277171521796
KPNA3	-0.00372557598751	0.00199480637152	-0.00195884937624
KPNA4	0.00998623470928	0.00775214305243	0.00669073052883
KPNA5	-0.00340098175755	0.0101978469693	0.00187480842054
KPNA6	0.00047742121653	-0.000488772172092	-0.00466418060798
KPNB1	0.00223349041651	-0.000723028617662	0.00085501828367
KPTN	-0.00357776598014	0.00203616349889	0.00703902320596
KRAS	-0.00304427948338	0.00499133612654	-0.00121403832382
KRBA1	0.00106107764957	0.00817593244607	0.00270187731915
KRCC1	-0.0101851811738	-0.00520200551997	-0.00574927306789
KRI1	0.00033468411935	0.00600876686848	-0.00204458547945
KRIT1	-0.0119301977144	-0.0107846113023	-0.0115940722243
KRR1	-0.00403764526503	-0.000715736629636	-0.00625163762148
KRT1	0.0111487937919	0.0293597937178	-0.00349317053028
KRT10	-0.00156633672371	0.00760408980051	0.000220999294162
KRT126P	0.00884020085443	-0.00295954646398	-0.0112039873087
KRT13	-0.0160600700618	-0.0101576552565	-0.0084039135102
KRT72	-0.0037207036317	0.0198801754137	-0.00340044724627
KRT73	-0.00334045461442	0.0148812966527	-0.0077847682287
KRT8P9	0.0015620760106	0.00499950550042	0.00629320688071
KRTAP10-11	0.0054260207309	0.00779208051361	0.00213153607703
KRTAP10-3	0.00969003453222	0.0086149953482	-0.00923751250009
KRTAP4-8	-0.00470432838816	-0.011209180535	-0.0195083975097
KRTCAP2	-0.00154141941042	0.00177770720108	0.000945121152599
KRTCAP3	0.00154515874569	-0.00610929787347	-0.000689865882033
KSR2	0.00990492332052	0.00692675668004	-0.00611002027841
KTELC1	-0.00925626912075	-0.0101850405166	-0.00666260614768
KTI12	-0.00593397563918	-0.000468084335509	-0.00271742384155
KTN1	-0.000323533611107	0.00227696743401	-0.00659261397586
KYNU	-0.00136451049654	-0.00482678569744	0.00437878749494
L2HGDH	-0.000646349148207	-0.0146987270029	-0.00518498212091
L3MBTL2	-0.00216025330382	0.00388638572862	0.0011344193676
L3MBTL3	0.000920178154836	0.00242155907031	0.00181508391705
L3MBTL4	0.0051965166278	-0.00408637619215	-0.0105240297587
LACTB	-0.00165926977906	-0.00372897101208	0.000373175328441
